record_id,race_year,race_round,session,race_key,snapshot_index,time_offset_ms,air_temp_c,track_temp_c,humidity_pct,pressure_mbar,wind_speed_ms,is_raining
a9f8b9cca3c7357be7c81f45cbd8ea21ccf0d1cd,2024,1,Q,2024_1,0,15662,18.2,22.2,48.0,1018.8,2.7,false
d6d55bb694ff7c6b89ed3b65dbec01af918fa38b,2024,1,Q,2024_1,13,795661,18.1,22.0,48.0,1018.9,2.8,false
9d6b273f4396118d1af954de3a4d32d2907482e3,2024,1,Q,2024_1,40,2415692,18.1,21.4,47.0,1019.2,2.1,false
9c7520fb17990d7baa55b0434649ebad04692151,2024,1,Q,2024_1,42,2535714,18.0,21.4,46.0,1019.2,2.1,false
e2c7661a21b16be05aa2df93c34f98a1881ff5ac,2024,1,Q,2024_1,56,3375839,18.0,21.2,46.0,1019.1,0.9,false
de9dbdcf5171171060bcba34c01146600b9a1abe,2024,1,Q,2024_1,62,3735857,17.9,21.1,47.0,1019.2,1.7,false
c48374e7118cf498ea65e78abbeb42a53e06c1a0,2024,1,R,2024_1,1,74084,18.9,26.5,46.0,1017.0,1.0,false
0edc4ee0e35dd75d95850bbc45378e916d455e91,2024,1,R,2024_1,22,1334102,18.7,25.4,46.0,1017.0,1.2,false
7b59bbeb84c72a6aac9c76902a9f64a4ae4edf5b,2024,1,R,2024_1,37,2234113,18.5,24.7,47.0,1017.0,1.0,false
cd556b507fa0803b077952acdbd295c32c48ef62,2024,1,R,2024_1,39,2354111,18.5,24.7,47.0,1017.1,1.3,false
66003125877a11e720833406c3670e3f72eee810,2024,1,R,2024_1,52,3134119,18.4,24.0,49.0,1017.0,2.0,false
31d242387854712c19bd812af328916d00a067b4,2024,1,R,2024_1,59,3554135,18.3,23.8,49.0,1017.1,1.2,false
5fed5d778d7241dae3e958eacfd6fbbaebd133c7,2024,1,R,2024_1,88,5294122,18.1,23.4,50.0,1017.2,0.4,false
5702d72d39a16e562ad88a63db749eeb5cc631cd,2024,1,R,2024_1,95,5714144,18.1,23.2,50.0,1017.2,0.5,false
01e09554f6e1d1c36075f364acb0fa3c26bf92ed,2024,1,R,2024_1,105,6314166,18.1,22.8,49.0,1017.3,0.6,false
8dccf35d960f1b14d4212f8eb81398692ac5d92d,2024,1,R,2024_1,145,8714302,17.6,21.9,51.0,1017.5,0.4,false
91bfb9b31e64e1f5110a8c5753d2244f84902738,2024,1,R,2024_1,153,9194300,17.6,21.9,51.0,1017.5,0.0,false
2a1ac3de2fcefacd30dec372c4c931967ea21068,2024,1,FP1,2024_1,2,164873,19.7,35.9,38.0,1016.2,4.1,false
6efc12ea4e5f869f12e9d554eb2bdb28bb9e2c7c,2024,1,FP1,2024_1,21,1304982,19.4,35.2,38.0,1016.2,4.0,false
471139c2bf6fe8878f10302054abcef353f8b388,2024,1,FP1,2024_1,24,1484983,19.7,34.9,38.0,1016.0,3.6,false
bc6f6cf187d56249fbd5006e044a74847cd8cbd7,2024,1,FP1,2024_1,56,3405121,19.4,33.8,38.0,1016.0,2.9,false
5040711b15d7d231886f34f225d20626ae1c4383,2024,1,FP1,2024_1,64,3885130,19.2,33.2,39.0,1016.1,3.0,false
5ef9417335774c40d529ad8b16f3424b96fedc53,2024,1,FP2,2024_1,16,1004731,17.2,22.6,40.0,1017.1,2.0,false
bbcf5485691074568702ddce2a601995a31089c1,2024,1,FP2,2024_1,34,2084761,17.2,22.3,40.0,1017.1,2.5,false
53d4bccbf3f8540b00ca919f55ee07a97ea8184e,2024,1,FP2,2024_1,59,3584859,17.3,21.4,37.0,1017.2,3.1,false
ccbbf7f4703cdfd43ff7877965ad262f1e92508b,2024,1,FP3,2024_1,6,409909,20.5,34.3,31.0,1017.5,3.7,false
901b106e815b72038593ed054ffd530549b17c85,2024,1,FP3,2024_1,7,469904,20.5,34.3,31.0,1017.5,3.3,false
eae6887a5085aa9e2f41aceff4a5a88520779767,2024,1,FP3,2024_1,11,709900,20.4,34.0,33.0,1017.6,2.8,false
35280634cdac46e96de133a7a4ae1b6ddd98bc2e,2024,1,FP3,2024_1,35,2149923,20.3,32.4,36.0,1017.7,2.3,false
88b43a35a0d87308dc72519c7bc4f501bde82df8,2024,1,FP3,2024_1,46,2810028,20.3,31.6,37.0,1017.8,2.6,false
6da000a57b64a9794ef329e150ff68c9b2f1e439,2024,1,FP3,2024_1,54,3290059,20.2,31.0,39.0,1017.8,3.2,false
c39ccfe839e86c623952aa59b6ba79fea6a53e5d,2024,1,FP3,2024_1,72,4370108,19.9,29.7,39.0,1017.9,2.9,false
002c81771455978c76f7f24a68b2f3d665b97627,2024,1,Q,2024_1,11,675660,18.1,22.0,48.0,1018.7,2.4,false
192b825d1a0874a3a25bfd28b20b03cb0203795b,2024,1,Q,2024_1,23,1395674,18.1,21.7,47.0,1019.0,2.4,false
85ed56617451637e676af670bf8823aec52ecca9,2024,1,Q,2024_1,24,1455665,18.1,21.8,47.0,1019.0,2.0,false
2e7723f18c1be58a46ca085d653f9cc7c13cbc19,2024,1,Q,2024_1,43,2595732,18.0,21.4,46.0,1019.2,1.6,false
006426956aaf51d57c16db075c56cb899d87b962,2024,1,R,2024_1,7,434097,18.9,26.2,46.0,1017.0,0.8,false
d72f7ac15576f44bd8eaf6dae0fa45311343fff0,2024,1,R,2024_1,8,494086,18.9,26.2,46.0,1017.0,0.9,false
26877abf129068a5c99ec51e4d60f1c6efc50f51,2024,1,R,2024_1,12,734090,18.8,25.7,47.0,1017.1,1.0,false
2cbc9f526d00becd270cc25b1b8b57afeeefe4a5,2024,1,R,2024_1,29,1754105,18.6,25.3,46.0,1017.1,0.7,false
26e6de926ec0c29d7ba0606bf5e522b5a52bb9a8,2024,1,R,2024_1,32,1934106,18.6,24.9,46.0,1017.0,1.4,false
c8df28970754a197ad18c35df7f32609df58076d,2024,1,R,2024_1,58,3494118,18.3,23.9,49.0,1017.0,1.1,false
5edcb2178a1bcd0527c11cf6124b5063c7d73cfa,2024,1,R,2024_1,61,3674131,18.3,23.8,49.0,1017.0,0.9,false
7a52029dc73d0c748af1b41bcd2908cf350345be,2024,1,R,2024_1,70,4214127,18.3,23.5,50.0,1017.1,0.5,false
ff94494251fde2cb3ca9a81f6bbb6ca97ae1dd61,2024,1,R,2024_1,80,4814140,18.3,23.5,50.0,1017.2,0.4,false
a6769b32686a039b1b88b6f6399cede67b08b301,2024,1,R,2024_1,108,6494196,18.0,22.7,49.0,1017.2,0.7,false
f080b58b8cf8fdf6241493e709613f5923ccc8c2,2024,1,R,2024_1,113,6794241,18.0,22.7,49.0,1017.3,0.7,false
b99d1b6fa43373deb07ada04abffee6fca4be883,2024,1,R,2024_1,122,7334282,17.9,22.6,50.0,1017.4,0.8,false
64e76c60b367ebe785ff463527f6b85fe0a8708c,2024,1,R,2024_1,139,8354302,17.7,22.0,51.0,1017.4,0.4,false
a065fb77acf19ef1ec713030c35a08c9b795d252,2024,1,R,2024_1,147,8834309,17.6,21.9,51.0,1017.5,0.3,false
675a46ffa5afe7f2a8100686318f0f9c296b801e,2024,1,FP1,2024_1,23,1424975,19.6,34.9,38.0,1016.1,2.9,false
3995d2fedbb7471fdf4630a94fdd7fddbd4f0629,2024,1,FP1,2024_1,41,2505034,19.2,34.3,41.0,1016.0,3.8,false
65caf47fa0d8e5cdda9e95adbb5a380620770b73,2024,1,FP1,2024_1,71,4305159,19.1,32.8,40.0,1016.1,3.1,false
50cdf5d7e67f27f8140915908fbafd5fd1195eb1,2024,1,FP1,2024_1,72,4365165,19.2,32.7,40.0,1016.1,3.0,false
dc8303d10bce94660d24724ffcd1d687de495446,2024,1,FP1,2024_1,74,4485186,19.3,32.6,38.0,1016.1,2.8,false
5e98b5348d3522493d578321156127a570a4061a,2024,1,FP2,2024_1,11,704718,17.1,22.9,42.0,1017.1,2.6,false
58c5f43d87f36a8c9c3351e43c850bae1c7ad45c,2024,1,FP2,2024_1,14,884713,17.2,22.8,41.0,1017.1,2.3,false
686ed9d2a04598dc2586c121233866a0744509dc,2024,1,FP2,2024_1,57,3464840,17.2,21.5,37.0,1017.2,2.8,false
42118378ef2728f7806feba8ead2c30c6870437c,2024,1,FP3,2024_1,8,529905,20.5,34.3,32.0,1017.6,2.9,false
3ab29cfa137c4b84f33f663d0991bcd3c9efc0fa,2024,1,FP3,2024_1,49,2990037,20.3,31.5,38.0,1017.8,2.2,false
41fa1722c17e4d8158ebcb4feb0624b59808bd25,2024,1,FP3,2024_1,64,3890056,20.1,30.2,38.0,1017.7,3.2,false
5bbff6737a94eb0b9e645b4584c01d689ab1a417,2024,1,FP3,2024_1,76,4610155,20.0,29.4,38.0,1017.9,1.9,false
1c453a5ed876dd45cb4eff44514090a34670ee5b,2024,1,Q,2024_1,21,1275676,18.1,21.7,47.0,1018.9,2.4,false
62ba30736c46668fc01f2395765e0c9d57351c0e,2024,1,Q,2024_1,30,1815673,18.2,21.6,47.0,1019.1,2.2,false
a9c8db589eaec38d1b89081e7201b76df0a70236,2024,1,Q,2024_1,39,2355700,18.1,21.5,47.0,1019.2,1.5,false
8af81923a9828c1f4efdb6af88d67196dcd0dfbe,2024,1,Q,2024_1,53,3195812,18.0,21.3,46.0,1019.2,1.2,false
61976296c52a0aa115be01421e176e3c2a5dc68a,2024,1,Q,2024_1,60,3615840,18.0,21.1,47.0,1019.2,1.3,false
bfbc531deffb9e086300977ee54f1d18ef057b2d,2024,1,Q,2024_1,63,3795864,17.9,21.0,47.0,1019.3,1.5,false
10b6b43d83a94322c88b1cee4c4e51c3afd98fe4,2024,1,Q,2024_1,70,4215914,17.9,21.1,46.0,1019.2,2.9,false
f825489f338e8c820849d76de596cdc5db2031df,2024,1,R,2024_1,17,1034102,18.7,25.6,46.0,1017.0,0.5,false
ae9353ee30f32d21e61d3d2bfe7a1f400ed5177f,2024,1,R,2024_1,25,1514101,18.7,25.4,46.0,1017.0,1.4,false
d2f48f6752d01cb25a7b9bb545b51f1596dc9a48,2024,1,R,2024_1,28,1694104,18.6,25.3,46.0,1017.1,0.6,false
4c46a5555ad26fe60ca4d7c1c65dd210071e8922,2024,1,R,2024_1,34,2054109,18.6,24.9,46.0,1017.0,0.9,false
12707efeb7013ce20f2847bb3251ccfdebb73bdf,2024,1,R,2024_1,38,2294113,18.5,24.6,47.0,1017.1,1.4,false
bbc4b2018ea0b4eae16cf42f5ff0ab5dfb9d57cb,2024,1,R,2024_1,49,2954118,18.4,24.1,49.0,1017.0,1.3,false
f741e02c1905f606a87544a0cbc4732982d2d529,2024,1,R,2024_1,54,3254118,18.3,23.8,49.0,1017.1,1.8,false
b2bed4d560397d5e880494a041b6f05b6d9b11ed,2024,1,R,2024_1,86,5174136,18.1,23.3,50.0,1017.2,0.3,false
c2e9834df61bbbfa40365a86e936b085c0727223,2024,1,R,2024_1,87,5234137,18.1,23.4,51.0,1017.1,0.7,false
e8900a26b7ee5506b52835e34f6ba319c9007c3b,2024,1,R,2024_1,89,5354144,18.1,23.3,50.0,1017.1,0.0,false
00a1ee43a5ba08712e20aac77b9bc2473c592ca5,2024,1,R,2024_1,97,5834151,18.1,23.0,50.0,1017.1,0.8,false
2f308cd8faf223caf838fdbb117fdc52265cd513,2024,1,R,2024_1,116,6974267,18.0,22.7,49.0,1017.4,0.6,false
d7a6683cce728bc99fe5f30fb8cfb55d7783c7a4,2024,1,R,2024_1,120,7214284,17.9,22.5,50.0,1017.4,0.4,false
cf77f28a8d2aab89f895c3c7f32567856133d902,2024,1,FP1,2024_1,59,3585124,19.3,33.1,39.0,1016.1,3.6,false
876ed5f1669cae05ee1233e5e3830f951fe7fadc,2024,1,FP1,2024_1,60,3645125,19.3,33.4,39.0,1016.2,3.4,false
4c7296cd7ed8307e91947e049a7fc0c3dc5dc063,2024,1,FP1,2024_1,69,4185139,19.1,32.8,39.0,1016.1,3.6,false
